BF_target,CD0_target,CL_cruise,Cma,FI_target,TSFC,cruise_mach,design_range,endurance_hr,fuse_fineness,fuse_length,inlet_area,inlet_shield,mass_empty,mass_fuel,mass_payload,n_max,rcs_frontal,stealth_align_deg,thrust_cruise,thrust_max,vol_sensors,vol_weapons,vtail_angle,wing_root_chord,wing_span,wing_sweep_LE,wing_tip_chord,wing_taper,wing_area,wing_AR,mass_GTOW,Ixx,vol_fuel,feasible,failure_reasons
1.4597055963290508,0.03348537995275666,0.8441876939382849,-0.10372483692646889,0.6223508509498658,2.689982780482129e-05,1.390757292892633,4535.5351321462285,1.4465335664602694,11.535332397679785,7.435969261100216,0.9659732507041108,0.2451032756783505,8902.164703389732,6753.775813797426,1394.23270387726,8.26584702539376,-7.983484957621478,2.2123234771480957,21.523462347760567,166.3002366082937,0.6340560245425937,0.9717845461541138,28.896086849597907,4.5544959739646895,11.514953342077082,38.52934960505378,2.497576107467518,0.5483759611918984,90.94879470057505,6.998381391206545,17050.17322106442,2571.6068032393346,5.35550175716442,1,
1.3648744471842629,0.03519991001138845,0.7648870474497952,-0.04179924318169176,0.8046400072052199,2.4896060912337694e-05,1.4873897597611898,4925.7758231471935,1.47037509354411,8.621676053475529,9.550109164314744,0.8753111414968208,0.6790449882527446,14104.294213862686,4802.34051423239,1367.67582431969,7.431434519764255,-10.929123176318257,6.876253991405654,30.388589592881637,146.7607759289711,0.6201838758206617,2.44048068902012,36.92075385543106,4.494181109299767,12.920123375348547,23.255909020760903,0.8763312325128104,0.19499241601532846,77.71420389045662,10.311055121428936,20274.310552414765,3849.7348755690796,3.4849985109174324,0,"Fuel volume tight: need 6.00 m³, have 3.48 m³ (ratio 1.72)"
2.584398969948082,0.025827935533795213,0.7670513562701631,-0.36774012802108,0.7642226568724708,3.531568027541404e-05,1.014808930775247,2446.922463800613,1.330016034583459,12.504367860499768,7.04923790709664,0.9765121282003997,0.8808890765797245,8007.452216943438,5504.903579993361,2448.584727697416,7.379630292727988,-6.814908093652267,2.697078091661169,54.089071770888545,163.95543603528722,0.7374014385251636,1.046131396586242,21.72807260711666,4.483563411189141,11.223444667748405,38.957062177410606,2.2388273242477936,0.49934106399846967,84.50218610866025,7.1557405302836905,15960.940524634214,2286.9792500160065,4.743273553725561,1,
2.9173233577931867,0.04328851248172251,0.9490514903540709,-0.31136433675527403,0.7875725750527272,2.8918815708434856e-05,1.2054381022194254,5000.834920948931,2.3846990771316032,8.654672782912952,7.1028833132222085,0.9647647245838172,0.6708102627706412,14922.619014279859,3516.916156989402,3469.618359593513,6.437251749492449,-8.715462302486873,4.188744379083631,47.59151884087642,147.15284071839505,0.6057953051933018,1.4359628419701185,18.823966970209092,4.654221827657933,14.831385878810291,47.98974928373655,0.7321256403518848,0.15730355523692352,89.47343750845516,11.801563165784431,21909.153530862775,5482.018197833387,4.024157446874648,1,
2.3604202713142217,0.028528671478194927,0.9585052715724065,-0.4219845217110634,0.5020847012397145,3.6500123336154786e-05,1.4410118863213617,4397.076972294407,2.439731333324609,9.859172293472357,8.169893987314001,1.254364465683234,0.21066311285858844,14849.82073567718,5942.955418741936,1648.2447443629326,5.342480368784251,-3.6502482282713125,11.082927547493291,40.7103003201227,112.75298057662387,0.2647445201772767,1.1554546759278852,37.76505421590467,4.081546092303492,12.42614083653396,37.72079364745943,2.688503083542426,0.6586972247139619,94.2206546728407,7.866772935032618,22441.020898782048,3941.5456300461665,5.326285187054659,0,"Taper ratio 0.659 outside feasible range [0.08, 0.65]"
2.246655197784307,0.033120650459169884,0.9602134701230999,-0.372476828077985,0.9737167530667499,3.70441378291126e-05,1.4078912358048021,5569.729407124994,1.770110125289742,10.3037063928752,9.17803178950639,1.4199809660552503,0.19144719034181915,10141.754028554053,7162.548921965248,3410.8889239302785,6.864378292662624,-5.264548552669037,18.380824672406156,21.40446505718122,160.89745358713998,0.7587938385099852,2.7548207862429095,43.92241352866024,4.817381983895219,11.227822585152067,29.945236003309702,2.1096723478304082,0.43792922273615886,87.1088255232434,6.947029039394552,20715.191874449578,2970.512941459973,5.03845318588883,0,"Fuel volume tight: need 8.95 m³, have 5.04 m³ (ratio 1.78)"
1.5179070875515588,0.03535606834197411,0.6768249160611657,-0.32626034735795545,0.7248412514198053,3.77046198248804e-05,0.8895152601688429,3860.250861949269,2.2831719178339007,13.35777099803703,7.039635245336932,1.1605225185835915,0.015996678584650398,14529.982733322024,2373.6468252351096,1983.5461314178092,7.874918326441872,-14.144278658640555,18.340014350339363,59.25686729798535,158.78498476089587,0.640622314811299,1.1738832305149287,38.08065057354194,3.471116354214346,12.372161092795592,26.07900449854047,0.5038587356226829,0.14515754708451037,55.080516009470955,13.340230126044887,18887.175689974945,3288.588681927545,1.8281797202596897,1,
2.211342424902808,0.030804176922944654,0.6687417168521836,-0.4357715542131348,0.9402884419584032,3.2303268907230866e-05,0.8457658319715752,5182.894357026891,2.9363247072258774,8.125870363054505,7.000944104555977,1.6807249195690361,0.5097787410648756,14700.837312840691,3437.1003330951307,2463.3976261261014,4.222769394029253,-5.913977413323593,13.915882748573468,67.81466305406576,148.87617618271463,0.40802604373403506,2.2718184469666873,31.748670507492566,3.706241773953403,11.760649650552779,32.040425698270155,0.9619828777283334,0.2595575076857973,61.489517172723005,10.79771179909054,20601.335272061922,3241.226644914794,2.3968414470457033,0,"Fuel volume tight: need 4.30 m³, have 2.40 m³ (ratio 1.79)"
2.3401944919670488,0.03877807738463731,0.6390242087850159,-0.3072520311354719,0.7102007864777585,2.7455970643245498e-05,0.9158971020266845,4644.687791249686,2.4147294574625455,14.186906482496875,7.623820991379402,0.8960245538398822,0.183961931704365,12127.908248866876,4187.2978001497895,3425.7514525858987,8.432614196135425,-7.212686126845199,28.386598832572936,25.440616945197156,162.57479473165068,0.13059879387396225,1.5815345228653515,21.697532163813065,5.378956243790508,14.64006580419257,39.45443068418189,1.2099171009905123,0.2249352934200285,108.03692406425469,9.523224799346139,19740.957501602563,4812.887125463274,5.943877436979476,1,
2.9195242039632427,0.04240492166995195,0.938630282454369,-0.035379356155759045,0.5961196196998723,3.1581771442979235e-05,1.0077294911581949,5453.8145024679925,1.783797921214512,9.51307779477333,7.709434416686818,0.8464073094880152,0.3583275096463148,11687.673110209542,4716.851434703771,1634.8725785257811,4.251261115020962,-1.0101465802624752,4.703353792005875,26.666345632411257,125.5544516927649,0.3412513309309603,1.3213711518264226,33.13458306907248,4.1222486447205515,12.328132663392056,20.1892291082393,1.2874270847405724,0.31231184620302,74.69414406577641,9.76738334010304,18039.397123439096,3118.6599497339917,3.373993670683953,0,"Fuel volume tight: need 5.90 m³, have 3.37 m³ (ratio 1.75)"
2.488956355427206,0.04401223828662138,0.8819680807894423,-0.48765980220175337,0.6136866745889056,3.9524413743132985e-05,1.08427159242322,3588.3710865723633,1.6514025033745274,9.778538305186427,7.615472508347269,1.6089831743024234,0.42180718013126817,7032.740309707471,6401.45423110972,2863.1811946709513,4.382665050954372,-17.03513462935243,3.097256838297762,40.448298051315064,165.05165671789604,0.5305719630687761,1.5510851993498695,33.08580397088151,4.768541358135625,11.648768213672975,48.20806564764074,1.001220312915243,0.2099636424893448,75.27589031671074,8.65315127560703,16297.375735488144,2515.5276261759273,3.62660495497495,0,"Fuel volume tight: need 8.00 m³, have 3.63 m³ (ratio 2.21)"
2.0021504813299376,0.029767736157975115,0.6859076795618708,-0.44766787048793105,0.5280207753662928,3.933731562538045e-05,1.3786335965657366,3270.8978408111525,2.4225779239254592,9.101532145159604,7.008347553226611,1.1058056255030047,0.5411817200447504,9805.16805439438,5497.9206663228815,1519.1941584602405,5.984811857508462,-8.41508823931532,20.01635358104441,20.28688913069738,95.1674256998891,0.15364161309724886,1.4983026112289555,18.482706096488652,3.1725384195278483,12.591208603959162,48.69478972621999,1.2605948197404107,0.3973458010724479,62.51672603094448,12.17331335736633,16822.282879177503,3033.6898273749025,2.3141605510863603,0,"Fuel volume tight: need 6.87 m³, have 2.31 m³ (ratio 2.97)"
