sample_id,is_feasible,CL_cruise,TSFC,body_height,body_length,body_nose_fineness,body_tail_fineness,body_width,cruise_mach,design_range,inlet_area,inlet_height,inlet_shield,inlet_width,inlet_x_frac,mass_GTOW,mass_empty_kg,mass_fuel_kg,mass_payload_kg,n_max,rcs_frontal,stealth_align_deg,thrust_cruise,thrust_max,vtail_cant_deg,vtail_root_chord_frac,vtail_span_frac,vtail_sweep,vtail_taper,vtail_tc,wing_AR,wing_area,wing_dihedral,wing_kink_eta,wing_root_chord,wing_span,wing_sweep_LE,wing_taper,wing_tc_root,wing_tc_tip,wing_tip_chord,wing_twist_root,wing_twist_tip,rejection_reason
382,1,0.6136321690556131,3.197039367830018e-05,0.7369889269937573,8.946360238254742,3.0165147566377772,2.3707034548796067,1.363962595775034,1.0316844461714034,2684.1769859413366,0.10491064650386268,0.26046992868732094,0.3493620072504816,0.4027745046523272,0.3899241584318569,6476.2164068859765,2890.9186613431816,2942.4576080557817,642.8401374870139,5.529822125172723,-22.586096101504854,10.702847373390263,57.09721083303867,69.03952789161302,36.41607863038628,0.4527620222343467,0.23104274829511828,39.908534738723255,0.4426780184659762,0.10847450800925723,5.690533190820059,46.60780337829126,7.220458044967742,0.43621073858190734,3.796926751694216,8.179162718283806,30.83917857440526,0.6224668612536297,0.12646635309102044,0.07042571820976383,2.363461077537038,1.313252241206563,-0.031412358152456576,
383,1,0.8125911851556051,3.0182840449020203e-05,0.7355938179126373,5.96380482093853,1.5223905185749382,3.4795108660928946,0.780897062242399,1.3930580624459077,5208.611892778088,0.20323744869878152,0.4551947434873871,0.07739673183307924,0.44648461258958494,0.3640084765168937,8423.29990651265,4521.435212725508,3136.4850487416948,765.3796450454458,5.780189291806687,-2.0746368156742996,8.182238240521773,28.17073529287586,70.06589067680923,35.744103755759006,0.3039488153386806,0.22053094454600136,44.10250904503884,0.6354172756971028,0.07117469821331432,7.979454832915236,71.8127548482239,0.817208922027362,0.2997160562520782,4.581111621068645,12.022380093789721,27.511608995133308,0.40960855395363327,0.13722075607461026,0.10984737800107101,1.8764625066061127,1.1697155491973428,-0.1219224473359084,
384,1,0.7540422361246603,2.1089291681845195e-05,0.8411799817076449,6.887456469186642,3.295561736493561,4.445703055622062,0.7799176993858459,0.8248485365787852,4383.06475198769,0.30690991481894736,0.47930080941167325,0.6789268255335198,0.6403283883364805,0.21204280275931328,13995.629042236063,5540.936056704383,5151.903894852694,3302.7890906789853,5.095364891109006,-16.531268606191013,8.506176940981941,32.62152683911023,91.84048764181105,31.85800161160888,0.5491696452672316,0.13747730412250284,34.62836240370796,0.7634078360263037,0.10394421047970803,10.287463134200353,84.18010598879093,-0.5627242686323917,0.42153929654492706,5.180382513142828,14.779574476897787,30.188525995141568,0.18862258066023876,0.13587173861035926,0.08588927269622901,0.9771371184361735,0.7617772797308893,-4.672542760248947,
385,1,0.8674206190641427,3.501119070973566e-05,0.9722148781391777,7.210262929684487,1.9148434307525803,3.597190857118662,1.1352985816066132,1.1677306819634907,3249.0600612868,0.16452941167522428,0.2334443949397721,0.12675278227920128,0.7047905850027898,0.2413863890108317,13755.049318748892,7032.136442056512,5005.233835099638,1717.6790415927405,4.479096240249288,-20.18000527206879,17.201453398537215,37.35665168508331,189.77008959072796,36.71433098806011,0.35036712863828134,0.19580964776341644,48.7774951352997,0.5514744258174725,0.0717295890573041,8.159232782104223,123.69062076395824,-0.5068332275512561,0.43246969920254974,5.4151730537756,15.954973848138623,47.37252325111315,0.547699348144008,0.15839304156979744,0.07067633021940739,2.9658867516398937,2.329805120765476,-0.8948469192796296,
386,1,0.5990523239518412,3.450481125357731e-05,0.6404613411123584,6.87151421721655,3.3635699036821336,4.226308678716037,1.1598545318753928,1.3746362960836904,5782.581075073054,0.5534184829346265,0.6993679903152035,0.8840620368730787,0.7913122856612327,0.3024672036798548,12431.200913736167,6796.594218652687,5044.79698129069,589.809713792791,4.739492344755398,-10.854103622033026,19.087792359464217,70.26828105019791,154.4368851217918,24.1280799188315,0.39991866632405015,0.15399675811114277,33.182218534164626,0.3600669358865832,0.09403583789242331,8.520308035757335,116.62444656778057,-1.7823177978013822,0.2684375364419482,5.518356297347088,15.831625072549661,34.08670714348587,0.44315383966399813,0.14935004988310846,0.10823481072999175,2.445480781803366,0.8529812033954093,-2.4149611334372842,
387,1,0.7437884192649364,3.4158824601257604e-05,0.901341014989534,11.602969893699422,1.9685180032479328,3.8969099978784785,1.2915831692281472,1.170545708206859,5938.589037601747,0.19425202214975726,0.47087740091501995,0.4355393107178884,0.4125320556312157,0.32761943315547115,12013.409717129196,4716.258641346686,4355.2914336813465,2941.8596421011625,8.183217352534802,-11.227903738297423,5.170054200511474,60.9166905270746,113.70892708929583,16.885208529216406,0.3668489845585722,0.13249943535535,48.914096493939525,0.441142034024457,0.06962441544427929,7.742045021730278,76.56358974177019,7.9940308694512865,0.49132087886604525,5.240736755083551,12.22762300286232,40.69175232844082,0.291653928132154,0.12398269682535547,0.09847717561957761,1.5284814609266761,3.8135542719770554,-3.6566219494673846,
390,1,0.6841340086746432,2.2105469709104927e-05,0.7059210934276101,11.290483018558149,3.2973341345632328,3.581132590185094,1.206784142551176,1.103946657311865,3995.625913112639,0.16880339424276367,0.38614212879009946,0.0835750817780577,0.43715352886170683,0.33841050026143515,9666.293822388618,3322.5910152500387,4372.570477048439,1971.132330090141,5.651495194485065,-7.069631260261147,6.137156972932579,24.107372072618105,101.73178421493667,49.85790152738686,0.4770751171066619,0.18214738963161115,30.988161679831446,0.7529644926037358,0.08177056811839158,4.721553930856658,59.48540251774408,-1.935986649937364,0.35566302241565506,6.237562713158627,8.416872140974414,26.267370545133197,0.22490671894841785,0.12559909969621222,0.08800977822313842,1.402869764051498,0.4107966255927433,-0.44007505973429417,
391,1,0.6642343796490149,2.273687761053032e-05,0.821897375328942,5.166610989330359,2.6616253300207875,3.054596016451616,1.2689463953457016,1.3300700017419922,2536.4990298820094,0.4353614237212466,0.4937172156418827,0.6148562546205707,0.8818032062245031,0.2566142811043407,10335.256636738144,5616.338071534915,2393.0694003811677,2325.849164822061,4.882862195835948,-7.574867229739194,14.241068261119237,58.23975230106849,89.14608407153545,18.380386839796884,0.4757475734694231,0.15156155339765862,45.993690851718725,0.7087243485206978,0.0872001348887514,10.257450525232436,85.70830779778126,0.5558216043056707,0.4500845593580207,4.922863836038268,14.891355308092002,53.01169614495339,0.2639477998261941,0.12157079871375079,0.061500399208944456,1.299379078366239,0.5940174203718823,-1.6763538784517151,
398,1,0.6086679417761451,2.1323792396253335e-05,0.5663118671343703,5.506686215777091,2.530176496354093,2.084933227230362,1.3433393481765334,1.3938211893007986,2542.903432210336,0.27925442139213164,0.3728687678943734,0.3699637838647934,0.748934867806464,0.36113503237547806,13223.496081150006,6562.056797669886,4529.403876793536,2132.035406686583,3.931835235768376,-7.699627570107332,10.125989618666335,66.4137532277251,160.88199819966633,25.010600480273766,0.44438221037308245,0.2520112813182687,42.84430952072141,0.7856833726094454,0.09835666798770472,8.745238818545799,110.53040424831909,-1.2380765762746122,0.31301045918051185,5.485676120442562,15.614560560095818,31.755697352348438,0.39501891548855234,0.14189772991051602,0.07183781621328426,2.16694583181867,4.883744440492245,-3.667908214346852,
400,1,0.39712312808993205,3.785498613295603e-05,0.4929184016899303,10.348023295059008,3.09463059730287,4.208661174202239,1.2081789640045262,0.9240639259446588,5574.967111036529,0.504131344452922,0.6311649329666664,0.30393222247909607,0.7987315487939926,0.26552650522839816,10418.480738457703,4593.984840701758,4653.202226548135,1171.2936712078108,8.379241405613563,-12.43158197728976,18.110307856632602,79.75499841576604,188.10355759443956,24.441745006337413,0.2709827756356529,0.19738289779726903,44.326133401770164,0.7233791717764728,0.06627123129003709,7.685893663618811,74.29296866074421,3.948881164410916,0.33457587932784005,4.569748510891557,12.001183946095423,32.502191329420725,0.46450071311872276,0.10899729956268148,0.08007335243848607,2.1226514420823497,0.3680436295739728,-2.5060242693990853,
401,1,0.6766301180971518,3.085832659891073e-05,0.8484182831100138,5.46921082173893,2.133529279117664,3.267771412007079,0.8575946090832226,1.2370751361839099,2747.9386222934577,0.3744120760692942,0.6502103442141485,0.25923825413659596,0.5758322355234333,0.258703999975749,15812.804434598278,5829.360118367778,6518.574897281477,3464.869418949024,4.1366714776396645,-5.445456813589253,24.870100651498536,52.20432238741869,64.64164788446601,36.448747917347674,0.35101400013258954,0.18180173350723985,45.627011885450585,0.3408229043445334,0.0771298098439622,6.99860316332732,103.63178965763916,1.3275521653407543,0.3898871943538543,5.570007798577795,13.525559329377943,36.48587941899358,0.4871001878944474,0.17129311139269401,0.1367994232811942,2.7131518452607817,4.610800558999626,-3.665095358715091,
408,1,0.8946364823116004,1.7305151236644164e-05,0.9774317756062644,5.376909667049617,3.4008054746849976,2.6377352980869353,0.8140558527918986,1.3697205231660001,5458.194019487081,0.162117796604812,0.38856036396749527,0.8933466236703146,0.41722679830095544,0.3253418694512904,9900.172372761313,4782.240817009984,3354.3109384139434,1763.6206173373864,7.351443446829322,-23.3105751888259,14.37713149415479,78.38714546449953,170.2029469137911,35.585304840625,0.3448080423231472,0.21651186934727068,27.91359814016234,0.4739050471887024,0.07677330003252966,8.995731949764833,73.64135438943975,5.845449624874225,0.3040930405660691,4.078303924529606,12.926536802191515,35.91936788789879,0.510143648313679,0.12206879921669707,0.12791109679192877,2.080520842991528,1.8178794668915637,-2.5318312658230906,
410,1,0.34486359361170044,3.677980182243119e-05,0.9920565991724731,6.787799749159605,3.4890044249606165,2.005236242954363,1.1725054657391079,0.8364247774827491,4099.2378710588655,0.240272376013426,0.28697065878590033,0.26711968864089114,0.8372715769269135,0.30390754047377927,10235.026108945256,3691.5074106406705,5162.4583978248465,1381.0603004797401,6.051775901521003,-24.476647226657597,24.322664292848195,42.68557440860408,114.14406115225995,51.225636975948134,0.34007581012800525,0.22741045310681496,41.025523637133816,0.44516851870229485,0.09904452021330357,5.469756719655285,64.2115024042789,0.6917890897550789,0.44226586672471413,4.5979754415591,9.412250374640621,46.00302427867103,0.6040244362984708,0.17655523052211075,0.08252492128377109,2.777289524201948,3.913735087138363,-2.926547246395073,
413,1,0.42177241337725097,3.950581272268439e-05,0.7992545152809805,11.257251112571769,2.126130462975947,2.58566652957616,1.0149698677180448,1.1899452379966418,3044.081889026451,0.23182013408815147,0.33512866474865444,0.6007158098068132,0.6917347230265006,0.37075630369279555,11376.278090897425,6459.930881776816,2798.6160586059423,2117.7311505146663,4.551927937567353,-21.877329443798217,14.443578204211574,57.931046595624274,183.7381354543657,33.4619295518446,0.2944682582936552,0.14303638879090824,30.430145063214326,0.5557690260398873,0.06848226262902363,9.210204355023686,106.2992055960207,7.232747043231443,0.4765712672856118,5.498776254943684,15.71457691403905,38.23714356198934,0.32990171063378926,0.1121216008624718,0.08631648734958072,1.8140556928983826,4.2469461800071775,-4.284743333585747,
415,1,0.5038766282230502,2.435265722483458e-05,0.512999228014453,6.855942824971168,1.8604283758986142,4.24776904678188,0.7686944690694584,0.7166363163720941,5041.035028157528,0.2287035515962459,0.6226368953463577,0.6652349153172701,0.3673144866704754,0.18949919523648417,8513.997896529618,4687.628636891741,2572.929132677083,1253.4401269607943,6.971109101452485,-23.992884980771578,25.910745964745438,25.8542685971983,132.48140655152594,27.938609312404587,0.36263670421826305,0.2002742260613353,42.19411781664236,0.5503766147857123,0.09579876577707376,6.144192059366212,82.86351649830658,5.398627054387851,0.43152797643300683,5.34538646141862,11.332275429211702,30.09611216540358,0.47885432596689476,0.12110737372899481,0.1032753052960853,2.559661431015178,3.7168082838797947,-3.793135392528188,
416,1,0.8036950645198029,3.4343178954771154e-05,0.555292284220323,7.088544111451642,2.800564783975681,3.5470781958096933,0.7666520258462858,1.175014705588769,5499.512810043443,0.16940013461211129,0.22331252942303223,0.22533551659655554,0.7585787284295546,0.2859524610009242,17211.81939843491,6002.072989428827,7597.305978458121,3612.4404305479616,5.9538093809325385,-4.081822227020499,14.745803365919167,77.84359673392265,149.7782298948622,23.54250219250863,0.28661107497052896,0.18523620553885806,36.45914262659029,0.6892105716477357,0.08518919629494827,9.041925256269193,97.63935527100556,1.5309309243490454,0.29258600104349985,5.81778385605466,14.922650175062,46.84409325623997,0.21584896655141722,0.10434559262129683,0.06569799934921247,1.2557626329489175,3.3882719626727544,-1.808674257891397,
417,1,0.7213650053815477,3.7751301480208445e-05,0.6959225301917524,10.545506754278222,2.069373384637882,2.4697131776197114,1.2711899727708849,0.9955318863042231,4567.436555125225,0.06718347883348423,0.20637132239212366,0.8126926496069667,0.3255465829977564,0.15018258210864283,15545.12733884495,5928.84205557056,6359.599720791419,3256.685562482972,5.048776320839503,-15.709965617681394,13.166489344305505,26.5380799784713,132.55221665119348,31.467764436588702,0.4078694715935862,0.1746740629425082,33.33829781227509,0.7407308645984236,0.07871343320201565,7.045779499382578,105.58084001473897,2.6208046046373177,0.44937267140545145,6.069480669261004,13.698093635827222,50.570306984475835,0.3728772775525128,0.10806200260004534,0.07261867139021126,2.263171428111647,0.6308814610969151,-0.6232610850415652,
421,1,0.36143921164013393,2.178580489651416e-05,0.45987916773083887,11.622787937494792,3.4125244157087593,3.831366448294048,0.6435102169470505,0.7997942791401278,3604.5823162592105,0.46477803936304685,0.5247077766160626,0.14490653433886638,0.8857845453720665,0.3437335131674381,12768.209653119464,4466.780085947755,6112.493695053402,2188.935872118307,8.980878755385083,-9.892072013813927,28.15104962507923,63.42097885634972,92.98617239698316,29.079971278763786,0.36168963807415566,0.19060468824428667,32.24133054285855,0.4143324485188556,0.10774112921448377,6.307738133063378,77.24791178331952,5.528461189600558,0.354874493198004,4.603825065810058,11.086213854764285,38.91411233059277,0.6362247223678816,0.12819709777911997,0.13246267422039903,2.929067324325299,2.3847253669865656,-0.4360993011275651,
422,1,0.6464005841966602,2.0491574492301452e-05,0.5178091893536726,6.67079214117148,3.1265132770680606,2.3776048427843075,0.9069541558385033,1.2333283899724345,3023.385284407775,0.3709415328976853,0.5838920482244392,0.8372304087953477,0.6352912906173044,0.36732348081532346,9427.485793435271,4360.073761187226,2127.767993939863,2939.6440383081817,5.702739409053187,-7.794138580515771,22.956734299178837,71.01101413415716,176.88185885603653,21.545592016616446,0.3112322740791811,0.13444030366766033,39.26304325588954,0.47259777560889993,0.06579625650979448,9.379896210940103,64.5861189319971,-0.21932703834372447,0.3869443105499016,4.605678489396347,12.361513876719489,29.625018375729727,0.22640009874449118,0.09085841317363744,0.10741985623666037,1.0427260647847119,1.0550693755418994,-1.4402851143328683,
424,1,0.3498902238604781,2.882737835712871e-05,0.9844541556819983,9.390835161514458,2.804832931410556,2.192686878292305,1.2488455672094119,1.1678749926943834,2224.025602996227,0.11872096165834489,0.239551706643527,0.8392601538875186,0.4955963926193672,0.2789569929622388,9094.281334897189,3350.507657804559,3562.268163976607,2181.505513116022,6.03693835354253,-4.150224876449183,9.614943229099461,74.43263762424738,154.63721728758125,27.766702008450647,0.5461999323240674,0.18231145831708348,34.23077640048636,0.6528702611563026,0.09297995358729061,4.267650063464705,62.43291647132147,2.6783276123988484,0.2746281582070517,6.473825749288606,8.1979310691455,27.616763841164094,0.27176427817246923,0.10775420880501906,0.07623480726087042,1.7593545817697627,1.198009571681081,-4.172174425130086,
425,1,0.416524674366913,2.1770177034038006e-05,0.9005291727941097,7.575318846778357,1.5665916333453633,4.169781320465501,0.9596460872040083,1.2191657069984019,3560.738965271286,0.08032582454931488,0.2585564764418357,0.5630270242655538,0.31067032493144603,0.21764444895539165,13418.237457406858,4668.046072354948,6775.986914989296,1974.2044700626159,5.65943401987759,-23.2049953267145,5.933202493027112,26.587739249153046,140.14708487862148,50.54375971197474,0.4699311677497724,0.1886796251859863,35.79320490881577,0.4959881226490215,0.1037995617288114,4.845502773125423,90.10792824056422,7.573280482423712,0.4881724220141308,6.36263856506812,10.494312095807565,41.29581756727755,0.45891517795192627,0.08150161133093835,0.09109896043578056,2.919911409332025,3.943898782171879,-2.104028823200429,
427,1,0.6186505273641771,2.51231530578108e-05,0.792583636825039,6.684667756827009,1.8966411524729998,3.145905807501086,1.246059509370432,0.9604360518231647,4769.348654610172,0.4436556073269003,0.6129429704646892,0.9230219302349414,0.7238122120734212,0.3330882059344154,7994.286457481577,3376.243213562952,2184.1074698153648,2433.93577410326,3.2951756024719296,-2.316064728506255,21.641120495072865,28.015598559733636,186.11650158798923,45.56209709421336,0.36320502483921374,0.21083265585184646,34.98992242071212,0.35737891976505665,0.10522986078831831,4.667708406791728,60.95009907317705,-0.025446112156694234,0.2604569912419161,6.13598291104173,8.471145028955037,28.507997276836445,0.2676706187849558,0.12631012996591745,0.09718919632222028,1.6424223426524542,3.1675324229870943,-4.2032506937957645,
431,1,0.6112030138678479,3.3152285388235203e-05,0.7420111684070368,9.01405316289463,3.0802760616798235,2.521437809682501,1.2654241120798955,0.8993243851667643,4148.044382317255,0.2443469158092346,0.6134994966280319,0.5406839582822107,0.39828380814040576,0.3965453983284355,10453.817639535548,3515.4453861684106,4438.2175092122,2500.1547441549365,8.926246595432888,-8.060435278039382,8.392248236914206,67.13736195450025,163.99738017870703,25.133697579732825,0.4663778428668921,0.14289584388441415,45.65985395202797,0.3950163787468779,0.07410032504507985,5.886093095320364,58.767393162594765,0.9037762742553577,0.34733053668310304,4.132725965059384,9.340816207179573,50.621430591117615,0.6457855998737168,0.08199975720542836,0.10311131679898235,2.6688549164595594,4.068312881649122,-1.92504655555275,
434,1,0.5707190184480443,2.3757027732793136e-05,0.9630501547199639,11.163861375615255,2.2957141565354773,3.345545820540747,1.2815076928855638,0.8544057288272366,4788.6920789337055,0.22035983183434565,0.2573962721492393,0.5740436970886645,0.8561112015895094,0.30927838070166314,11301.873186787305,5750.8761158894795,2014.8661037953093,3536.1309671025156,5.589933566084946,-21.919175023095796,13.006107686040135,52.4800760985054,106.5654975937409,54.461873592580766,0.31726486599768783,0.1474627565409434,34.81230232944127,0.3788122039338161,0.07224735824766301,11.337736691587473,85.02884552467147,-0.7307044061176333,0.37786447385642447,4.511355146873273,15.593707184684652,40.657971026364606,0.306676731551016,0.17912432905219045,0.13078502698321715,1.383527651308949,0.5881819874091947,-3.8658738830666692,
436,1,0.4191937239997322,3.383413283030981e-05,0.4175797387079916,11.614592703225949,3.0189395990383368,2.247224624376705,1.2047847793064292,1.4478022891359168,4576.425377839218,0.22094250324112477,0.42407421839146947,0.5030813217942799,0.5209996119999196,0.3372801389706198,9179.163685246775,5488.613314231959,2812.2043662272263,878.3460047875883,4.815290652422831,-13.909214646234501,11.978630376547303,60.77109654664084,159.60753692808245,31.98219493546233,0.4402460343070495,0.20699291982911894,42.12493831012871,0.7933856475628864,0.09739326770965336,10.707917570952844,81.9473786755674,-0.7770386517609889,0.2832285204769041,4.781415410923039,14.877264795146397,25.246419491579346,0.2454140570281612,0.13108879300167814,0.06334917364426111,1.1734265543315954,0.5319548151147624,-3.005247470296408,
