sample_id,CL_cruise,TSFC,body_height,body_length,body_nose_fineness,body_tail_fineness,body_width,cruise_mach,design_range,inlet_area,inlet_height,inlet_shield,inlet_width,inlet_x_frac,mass_GTOW,mass_empty_kg,mass_fuel_kg,mass_payload_kg,n_max,rcs_frontal,stealth_align_deg,thrust_cruise,thrust_max,vtail_cant_deg,vtail_root_chord_frac,vtail_span_frac,vtail_sweep,vtail_taper,vtail_tc,wing_AR,wing_area,wing_dihedral,wing_kink_eta,wing_root_chord,wing_span,wing_sweep_LE,wing_taper,wing_tc_root,wing_tc_tip,wing_tip_chord,wing_twist_root,wing_twist_tip,vsp_CL_at_cruise,vsp_CD_at_cruise,vsp_LD_at_cruise,vsp_CMy_at_cruise,vsp_CL_max,vsp_CD_min,vsp_LD_max,vsp_CLa_per_deg,wall_time_s,status
1,0.31102170329287004,3.70333722763975e-05,0.7626178350667405,8.337664477495256,2.4664050629225343,3.854251311279039,0.7981877667933973,1.3846821507719145,3599.288257596247,0.5436809738708057,0.6260761208764614,0.8064294471885658,0.8683943625092929,0.233804213499972,8811.997784113337,3692.537394357114,2118.143653222743,3001.3167365334784,3.764064798562777,-11.441327014029671,19.06028412305194,73.09769740233395,73.33113963599607,48.65186621895128,0.4852689475132792,0.21225732549390125,49.24353535103822,0.5369594559048099,0.09783301134313818,5.204498355029272,65.4425485736284,4.743517763837125,0.4704354650883209,5.471365058377403,9.268780342455022,26.59396824350384,0.39508345623093094,0.10917117920382857,0.08207490829354021,2.1616458175648936,3.788405862421696,-1.9110379955491963,0.16952441121450001,0.022513511357500002,7.529896537353147,-0.249145355445,0.302040845504,0.010717966466,8.145776973971541,0.028406498454200003,66.65,complete
2,0.35584531574874,2.2205403324333284e-05,0.7323109088757909,9.543487919496142,2.3676366695513393,3.451969867374799,0.930333038775553,1.271875148176242,4606.487445547804,0.08820439005243039,0.23277446919618278,0.8230729466957913,0.37892639324672484,0.37173707624877605,14880.915739046493,6368.468785727492,5548.8353959699225,2963.6115573490792,5.474938647752075,-11.480693417614653,27.233859345257223,67.60790288511447,192.65374713285684,43.64117134580343,0.443929691168353,0.25386332100029557,28.15574548355778,0.7946747201654233,0.11262740864948807,7.736859582008214,111.47517615751383,2.0199272762988727,0.39973437539673057,5.972640357578143,14.749404673326023,49.35169970163561,0.36802986595544546,0.1059673089726772,0.11121879801838136,2.198110030199568,4.286584946784208,-4.586170337803643,0.25759567417,0.0340842606815,7.557613661540145,-0.5554568876204999,0.443410953939,0.016123526484,8.436320051818758,0.038474776839049984,54.9,complete
4,0.46491967419820546,2.423949297234223e-05,0.7962868530918052,11.842477022842267,3.315816787155137,3.2896554876078405,0.7675813635745119,0.9101593174621195,5284.674891500916,0.19319778201253912,0.4235456794967821,0.39384431522253455,0.4561439092994146,0.2803527437607942,13587.317235498529,6671.192016475695,5961.2512783203765,954.8739407024589,4.82942879142104,-14.140218230553922,23.316180874331785,64.97251156563894,74.74967585216494,19.198623039490943,0.31433848142825926,0.2952073517578657,28.023433329223028,0.5576203666669123,0.07347109418295543,8.326271868919035,114.9294916760373,0.42234839595164697,0.39165874865589245,5.961341337704214,15.536174369548863,28.675719365531236,0.3415339773684792,0.09596073194445522,0.13027926018546243,2.0360006175172503,0.7158208950899421,-2.174950984281205,0.2745948467375,0.0299812726035,9.158878956507134,-0.44708187423150003,0.506280242344,0.018740113858,12.448535856178218,0.0476335340846,50.33,complete
